"FIRST-BOOK-DATE","03/27/2025"
"BNE","D5","","06/30/2025","07/07/2025","77","RQ"
"BNE","DSANDS","","06/30/2025","07/07/2025","134","RQ"
"BNE","JFG","","06/30/2025","07/07/2025","28","RQ"
"CNS","D5","","06/30/2025","07/07/2025","77","RQ"
"CNS","DSANDS","","06/30/2025","07/07/2025","134","RQ"
"CNS","JFG","","06/30/2025","07/07/2025","22","RQ"
"DWN","D5","","06/30/2025","07/07/2025","88","RQ"
"DWN","DSANDS","","06/30/2025","07/07/2025","136","RQ"
"DWN","JFG","","06/30/2025","07/07/2025","76","RQ"
"EXM","D5","","06/30/2025","07/07/2025","119","RQ"
"EXM","DSANDS","","06/30/2025","07/07/2025","139","RQ"
"EXM","JFG","","06/30/2025","07/07/2025","116","RQ"
"HBA","JFG","","06/30/2025","07/07/2025","32","RQ"
"MEL","D5","","06/30/2025","07/07/2025","77","RQ"
"MEL","DSANDS","","06/30/2025","07/07/2025","122","RQ"
"MEL","JFG","","06/30/2025","07/07/2025","36","RQ"
"PER","D5","","06/30/2025","07/07/2025","77","RQ"
"PER","DSANDS","","06/30/2025","07/07/2025","136","RQ"
"PER","JFG","","06/30/2025","07/07/2025","66","RQ"
"SYD","D5","","06/30/2025","07/07/2025","77","RQ"
"SYD","DSANDS","","06/30/2025","07/07/2025","122","RQ"
"SYD","JFG","","06/30/2025","07/07/2025","22","RQ"
"ADL","D5","","07/07/2025","07/14/2025","77","RQ"
"ADL","DSANDS","","07/07/2025","07/14/2025","135","RQ"
"ADL","JFG","","07/07/2025","07/14/2025","25","RQ"
"ASP","D5","","07/07/2025","07/14/2025","85","RQ"
"ASP","DSANDS","","07/07/2025","07/14/2025","135","RQ"
"ASP","JFG","","07/07/2025","07/14/2025","74","RQ"
"BME","D5","","07/07/2025","07/14/2025","128","RQ"
"BME","DSANDS","","07/07/2025","07/14/2025","139","RQ"
"BME","JFG","","07/07/2025","07/14/2025","116","RQ"
"BNE","D5","","07/07/2025","07/14/2025","77","RQ"
"BNE","DSANDS","","07/07/2025","07/14/2025","135","RQ"
"BNE","JFG","","07/07/2025","07/14/2025","26","RQ"
"CNS","D5","","07/07/2025","07/14/2025","77","RQ"
"CNS","DSANDS","","07/07/2025","07/14/2025","135","RQ"
"CNS","JFG","","07/07/2025","07/14/2025","21","RQ"
"DWN","D5","","07/07/2025","07/14/2025","88","RQ"
"DWN","DSANDS","","07/07/2025","07/14/2025","137","RQ"
"DWN","JFG","","07/07/2025","07/14/2025","77","RQ"
"EXM","D5","","07/07/2025","07/14/2025","119","RQ"
"EXM","DSANDS","","07/07/2025","07/14/2025","139","RQ"
"EXM","JFG","","07/07/2025","07/14/2025","116","RQ"
"HBA","JFG","","07/07/2025","07/14/2025","32","RQ"
"MEL","D5","","07/07/2025","07/14/2025","77","RQ"
"MEL","DSANDS","","07/07/2025","07/14/2025","122","RQ"
"MEL","JFG","","07/07/2025","07/14/2025","36","RQ"
"PER","D5","","07/07/2025","07/14/2025","77","RQ"
"PER","DSANDS","","07/07/2025","07/14/2025","137","RQ"
"PER","JFG","","07/07/2025","07/14/2025","66","RQ"
"SYD","D5","","07/07/2025","07/14/2025","77","RQ"
"SYD","DSANDS","","07/07/2025","07/14/2025","122","RQ"
"SYD","JFG","","07/07/2025","07/14/2025","21","RQ"
"ADL","D5","","07/14/2025","07/21/2025","77","RQ"
"ADL","DSANDS","","07/14/2025","07/21/2025","135","RQ"
"ADL","JFG","","07/14/2025","07/21/2025","25","RQ"
"ASP","D5","","07/14/2025","07/21/2025","84","RQ"
"ASP","DSANDS","","07/14/2025","07/21/2025","135","RQ"
"ASP","JFG","","07/14/2025","07/21/2025","72","RQ"
"BME","D5","","07/14/2025","07/21/2025","128","RQ"
"BME","DSANDS","","07/14/2025","07/21/2025","139","RQ"
"BME","JFG","","07/14/2025","07/21/2025","117","RQ"
"BNE","D5","","07/14/2025","07/21/2025","77","RQ"
"BNE","DSANDS","","07/14/2025","07/21/2025","135","RQ"
"BNE","JFG","","07/14/2025","07/21/2025","25","RQ"
"CNS","D5","","07/14/2025","07/21/2025","77","RQ"
"CNS","DSANDS","","07/14/2025","07/21/2025","135","RQ"
"CNS","JFG","","07/14/2025","07/21/2025","21","RQ"
"DWN","D5","","07/14/2025","07/21/2025","87","RQ"
"DWN","DSANDS","","07/14/2025","07/21/2025","137","RQ"
"DWN","JFG","","07/14/2025","07/21/2025","76","RQ"
"EXM","D5","","07/14/2025","07/21/2025","119","RQ"
"EXM","DSANDS","","07/14/2025","07/21/2025","139","RQ"
"EXM","JFG","","07/14/2025","07/21/2025","117","RQ"
"HBA","JFG","","07/14/2025","07/21/2025","32","RQ"
"MEL","D5","","07/14/2025","07/21/2025","77","RQ"
"MEL","DSANDS","","07/14/2025","07/21/2025","122","RQ"
"MEL","JFG","","07/14/2025","07/21/2025","36","RQ"
"PER","D5","","07/14/2025","07/21/2025","77","RQ"
"PER","DSANDS","","07/14/2025","07/21/2025","137","RQ"
"PER","JFG","","07/14/2025","07/21/2025","65","RQ"
"SYD","D5","","07/14/2025","07/21/2025","77","RQ"
"SYD","DSANDS","","07/14/2025","07/21/2025","122","RQ"
"SYD","JFG","","07/14/2025","07/21/2025","21","RQ"
"ADL","D5","","07/21/2025","07/28/2025","77","RQ"
"ADL","DSANDS","","07/21/2025","07/28/2025","135","RQ"
"ADL","JFG","","07/21/2025","07/28/2025","25","RQ"
"ASP","D5","","07/21/2025","07/28/2025","78","RQ"
"ASP","DSANDS","","07/21/2025","07/28/2025","135","RQ"
"ASP","JFG","","07/21/2025","07/28/2025","68","RQ"
"BME","D5","","07/21/2025","07/28/2025","128","RQ"
"BME","DSANDS","","07/21/2025","07/28/2025","139","RQ"
"BME","JFG","","07/21/2025","07/28/2025","117","RQ"
"BNE","D5","","07/21/2025","07/28/2025","77","RQ"
"BNE","DSANDS","","07/21/2025","07/28/2025","135","RQ"
"BNE","JFG","","07/21/2025","07/28/2025","25","RQ"
"CNS","D5","","07/21/2025","07/28/2025","77","RQ"
"CNS","DSANDS","","07/21/2025","07/28/2025","135","RQ"
"CNS","JFG","","07/21/2025","07/28/2025","21","RQ"
"DWN","D5","","07/21/2025","07/28/2025","82","RQ"
"DWN","DSANDS","","07/21/2025","07/28/2025","137","RQ"
"DWN","JFG","","07/21/2025","07/28/2025","71","RQ"
"EXM","D5","","07/21/2025","07/28/2025","119","RQ"
"EXM","DSANDS","","07/21/2025","07/28/2025","139","RQ"
"EXM","JFG","","07/21/2025","07/28/2025","117","RQ"
"HBA","JFG","","07/21/2025","07/28/2025","32","RQ"
"MEL","D5","","07/21/2025","07/28/2025","77","RQ"
"MEL","DSANDS","","07/21/2025","07/28/2025","122","RQ"
"MEL","JFG","","07/21/2025","07/28/2025","36","RQ"
"PER","D5","","07/21/2025","07/28/2025","77","RQ"
"PER","DSANDS","","07/21/2025","07/28/2025","137","RQ"
"PER","JFG","","07/21/2025","07/28/2025","61","RQ"
"SYD","D5","","07/21/2025","07/28/2025","77","RQ"
"SYD","DSANDS","","07/21/2025","07/28/2025","122","RQ"
"SYD","JFG","","07/21/2025","07/28/2025","21","RQ"
"ADL","D5","","07/28/2025","08/04/2025","77","RQ"
"ADL","DSANDS","","07/28/2025","08/04/2025","135","RQ"
"ADL","JFG","","07/28/2025","08/04/2025","25","RQ"
"ASP","D5","","07/28/2025","08/04/2025","77","RQ"
"ASP","DSANDS","","07/28/2025","08/04/2025","135","RQ"
"ASP","JFG","","07/28/2025","08/04/2025","66","RQ"
"BME","D5","","07/28/2025","08/04/2025","128","RQ"
"BME","DSANDS","","07/28/2025","08/04/2025","139","RQ"
"BME","JFG","","07/28/2025","08/04/2025","114","RQ"
"BNE","D5","","07/28/2025","08/04/2025","77","RQ"
"BNE","DSANDS","","07/28/2025","08/04/2025","134","RQ"
"BNE","JFG","","07/28/2025","08/04/2025","24","RQ"
"CNS","D5","","07/28/2025","08/04/2025","77","RQ"
"CNS","DSANDS","","07/28/2025","08/04/2025","134","RQ"
"CNS","JFG","","07/28/2025","08/04/2025","21","RQ"
"DWN","D5","","07/28/2025","08/04/2025","77","RQ"
"DWN","DSANDS","","07/28/2025","08/04/2025","136","RQ"
"DWN","JFG","","07/28/2025","08/04/2025","67","RQ"
"EXM","D5","","07/28/2025","08/04/2025","117","RQ"
"EXM","DSANDS","","07/28/2025","08/04/2025","139","RQ"
"EXM","JFG","","07/28/2025","08/04/2025","114","RQ"
"HBA","JFG","","07/28/2025","08/04/2025","32","RQ"
"MEL","D5","","07/28/2025","08/04/2025","77","RQ"
"MEL","DSANDS","","07/28/2025","08/04/2025","122","RQ"
"MEL","JFG","","07/28/2025","08/04/2025","34","RQ"
"PER","D5","","07/28/2025","08/04/2025","77","RQ"
"PER","DSANDS","","07/28/2025","08/04/2025","136","RQ"
"PER","JFG","","07/28/2025","08/04/2025","58","RQ"
"SYD","D5","","07/28/2025","08/04/2025","77","RQ"
"SYD","DSANDS","","07/28/2025","08/04/2025","122","RQ"
"SYD","JFG","","07/28/2025","08/04/2025","21","RQ"
"ADL","D5","","08/04/2025","08/11/2025","77","RQ"
"ADL","DSANDS","","08/04/2025","08/11/2025","135","RQ"
"ADL","JFG","","08/04/2025","08/11/2025","26","RQ"
"ASP","D5","","08/04/2025","08/11/2025","77","RQ"
"ASP","DSANDS","","08/04/2025","08/11/2025","132","RQ"
"ASP","JFG","","08/04/2025","08/11/2025","64","RQ"
"BME","D5","","08/04/2025","08/11/2025","128","RQ"
"BME","DSANDS","","08/04/2025","08/11/2025","139","RQ"
"BME","JFG","","08/04/2025","08/11/2025","104","RQ"
"BNE","D5","","08/04/2025","08/11/2025","77","RQ"
"BNE","DSANDS","","08/04/2025","08/11/2025","132","RQ"
"BNE","JFG","","08/04/2025","08/11/2025","26","RQ"
"CNS","D5","","08/04/2025","08/11/2025","77","RQ"
"CNS","DSANDS","","08/04/2025","08/11/2025","132","RQ"
"CNS","JFG","","08/04/2025","08/11/2025","21","RQ"
"DWN","D5","","08/04/2025","08/11/2025","77","RQ"
"DWN","DSANDS","","08/04/2025","08/11/2025","133","RQ"
"DWN","JFG","","08/04/2025","08/11/2025","64","RQ"
"EXM","D5","","08/04/2025","08/11/2025","108","RQ"
"EXM","DSANDS","","08/04/2025","08/11/2025","139","RQ"
"EXM","JFG","","08/04/2025","08/11/2025","104","RQ"
"HBA","JFG","","08/04/2025","08/11/2025","39","RQ"
"MEL","D5","","08/04/2025","08/11/2025","77","RQ"
"MEL","DSANDS","","08/04/2025","08/11/2025","122","RQ"
"MEL","JFG","","08/04/2025","08/11/2025","36","RQ"
"PER","D5","","08/04/2025","08/11/2025","77","RQ"
"PER","DSANDS","","08/04/2025","08/11/2025","133","RQ"
"PER","JFG","","08/04/2025","08/11/2025","55","RQ"
"SYD","D5","","08/04/2025","08/11/2025","77","RQ"
"SYD","DSANDS","","08/04/2025","08/11/2025","122","RQ"
"SYD","JFG","","08/04/2025","08/11/2025","21","RQ"
"ADL","D5","","08/11/2025","08/18/2025","77","RQ"
"ADL","DSANDS","","08/11/2025","08/18/2025","134","RQ"
"ADL","JFG","","08/11/2025","08/18/2025","26","RQ"
"ASP","D5","","08/11/2025","08/18/2025","77","RQ"
"ASP","DSANDS","","08/11/2025","08/18/2025","131","RQ"
"ASP","JFG","","08/11/2025","08/18/2025","62","RQ"
"BME","D5","","08/11/2025","08/18/2025","128","RQ"
"BME","DSANDS","","08/11/2025","08/18/2025","139","RQ"
"BME","JFG","","08/11/2025","08/18/2025","103","RQ"
"BNE","D5","","08/11/2025","08/18/2025","77","RQ"
"BNE","DSANDS","","08/11/2025","08/18/2025","132","RQ"
"BNE","JFG","","08/11/2025","08/18/2025","26","RQ"
"CNS","D5","","08/11/2025","08/18/2025","77","RQ"
"CNS","DSANDS","","08/11/2025","08/18/2025","132","RQ"
"CNS","JFG","","08/11/2025","08/18/2025","21","RQ"
"DWN","D5","","08/11/2025","08/18/2025","77","RQ"
"DWN","DSANDS","","08/11/2025","08/18/2025","132","RQ"
"DWN","JFG","","08/11/2025","08/18/2025","62","RQ"
"EXM","D5","","08/11/2025","08/18/2025","107","RQ"
"EXM","DSANDS","","08/11/2025","08/18/2025","139","RQ"
"EXM","JFG","","08/11/2025","08/18/2025","103","RQ"
"HBA","JFG","","08/11/2025","08/18/2025","47","RQ"
"MEL","D5","","08/11/2025","08/18/2025","77","RQ"
"MEL","DSANDS","","08/11/2025","08/18/2025","122","RQ"
"MEL","JFG","","08/11/2025","08/18/2025","36","RQ"
"PER","D5","","08/11/2025","08/18/2025","77","RQ"
"PER","DSANDS","","08/11/2025","08/18/2025","131","RQ"
"PER","JFG","","08/11/2025","08/18/2025","52","RQ"
"SYD","D5","","08/11/2025","08/18/2025","77","RQ"
"SYD","DSANDS","","08/11/2025","08/18/2025","122","RQ"
"SYD","JFG","","08/11/2025","08/18/2025","21","RQ"
"ADL","D5","","08/18/2025","08/25/2025","77","RQ"
"ADL","DSANDS","","08/18/2025","08/25/2025","131","RQ"
"ADL","JFG","","08/18/2025","08/25/2025","27","RQ"
"ASP","D5","","08/18/2025","08/25/2025","77","RQ"
"ASP","DSANDS","","08/18/2025","08/25/2025","125","RQ"
"ASP","JFG","","08/18/2025","08/25/2025","61","RQ"
"BME","D5","","08/18/2025","08/25/2025","127","RQ"
"BME","DSANDS","","08/18/2025","08/25/2025","139","RQ"
"BME","JFG","","08/18/2025","08/25/2025","103","RQ"
"BNE","D5","","08/18/2025","08/25/2025","77","RQ"
"BNE","DSANDS","","08/18/2025","08/25/2025","125","RQ"
"BNE","JFG","","08/18/2025","08/25/2025","24","RQ"
"CNS","D5","","08/18/2025","08/25/2025","77","RQ"
"CNS","DSANDS","","08/18/2025","08/25/2025","125","RQ"
"CNS","JFG","","08/18/2025","08/25/2025","21","RQ"
"DWN","D5","","08/18/2025","08/25/2025","77","RQ"
"DWN","DSANDS","","08/18/2025","08/25/2025","127","RQ"
"DWN","JFG","","08/18/2025","08/25/2025","56","RQ"
"EXM","D5","","08/18/2025","08/25/2025","107","RQ"
"EXM","DSANDS","","08/18/2025","08/25/2025","139","RQ"
"EXM","JFG","","08/18/2025","08/25/2025","103","RQ"
"HBA","JFG","","08/18/2025","08/25/2025","44","RQ"
"MEL","D5","","08/18/2025","08/25/2025","77","RQ"
"MEL","DSANDS","","08/18/2025","08/25/2025","122","RQ"
"MEL","JFG","","08/18/2025","08/25/2025","37","RQ"
"PER","D5","","08/18/2025","08/25/2025","77","RQ"
"PER","DSANDS","","08/18/2025","08/25/2025","125","RQ"
"PER","JFG","","08/18/2025","08/25/2025","51","RQ"
"SYD","D5","","08/18/2025","08/25/2025","77","RQ"
"SYD","DSANDS","","08/18/2025","08/25/2025","122","RQ"
"SYD","JFG","","08/18/2025","08/25/2025","21","RQ"
"ADL","D5","","08/25/2025","09/01/2025","77","RQ"
"ADL","DSANDS","","08/25/2025","09/01/2025","129","RQ"
"ADL","JFG","","08/25/2025","09/01/2025","28","RQ"
"ASP","D5","","08/25/2025","09/01/2025","77","RQ"
"ASP","DSANDS","","08/25/2025","09/01/2025","119","RQ"
"ASP","JFG","","08/25/2025","09/01/2025","54","RQ"
"BME","D5","","08/25/2025","09/01/2025","122","RQ"
"BME","DSANDS","","08/25/2025","09/01/2025","135","RQ"
"BME","JFG","","08/25/2025","09/01/2025","102","RQ"
"BNE","D5","","08/25/2025","09/01/2025","77","RQ"
"BNE","DSANDS","","08/25/2025","09/01/2025","119","RQ"
"BNE","JFG","","08/25/2025","09/01/2025","24","RQ"
"CNS","D5","","08/25/2025","09/01/2025","77","RQ"
"CNS","DSANDS","","08/25/2025","09/01/2025","119","RQ"
"CNS","JFG","","08/25/2025","09/01/2025","28","RQ"
"DWN","D5","","08/25/2025","09/01/2025","77","RQ"
"DWN","DSANDS","","08/25/2025","09/01/2025","122","RQ"
"DWN","JFG","","08/25/2025","09/01/2025","48","RQ"
"EXM","D5","","08/25/2025","09/01/2025","106","RQ"
"EXM","DSANDS","","08/25/2025","09/01/2025","135","RQ"
"EXM","JFG","","08/25/2025","09/01/2025","102","RQ"
"HBA","JFG","","08/25/2025","09/01/2025","42","RQ"
"MEL","D5","","08/25/2025","09/01/2025","77","RQ"
"MEL","DSANDS","","08/25/2025","09/01/2025","122","RQ"
"MEL","JFG","","08/25/2025","09/01/2025","34","RQ"
"PER","D5","","08/25/2025","09/01/2025","77","RQ"
"PER","DSANDS","","08/25/2025","09/01/2025","119","RQ"
"PER","JFG","","08/25/2025","09/01/2025","44","RQ"
"SYD","D5","","08/25/2025","09/01/2025","77","RQ"
"SYD","DSANDS","","08/25/2025","09/01/2025","122","RQ"
"SYD","JFG","","08/25/2025","09/01/2025","26","RQ"
"ADL","D5","","09/01/2025","09/08/2025","77","RQ"
"ADL","DSANDS","","09/01/2025","09/08/2025","129","RQ"
"ADL","JFG","","09/01/2025","09/08/2025","31","RQ"
"ASP","D5","","09/01/2025","09/08/2025","77","RQ"
"ASP","DSANDS","","09/01/2025","09/08/2025","119","RQ"
"ASP","JFG","","09/01/2025","09/08/2025","47","RQ"
"BME","D5","","09/01/2025","09/08/2025","122","RQ"
"BME","DSANDS","","09/01/2025","09/08/2025","134","RQ"
"BME","JFG","","09/01/2025","09/08/2025","101","RQ"
"BNE","D5","","09/01/2025","09/08/2025","77","RQ"
"BNE","DSANDS","","09/01/2025","09/08/2025","119","RQ"
"BNE","JFG","","09/01/2025","09/08/2025","26","RQ"
"CNS","D5","","09/01/2025","09/08/2025","77","RQ"
"CNS","DSANDS","","09/01/2025","09/08/2025","119","RQ"
"CNS","JFG","","09/01/2025","09/08/2025","22","RQ"
"DWN","D5","","09/01/2025","09/08/2025","77","RQ"
"DWN","DSANDS","","09/01/2025","09/08/2025","122","RQ"
"DWN","JFG","","09/01/2025","09/08/2025","45","RQ"
"EXM","D5","","09/01/2025","09/08/2025","105","RQ"
"EXM","DSANDS","","09/01/2025","09/08/2025","134","RQ"
"EXM","JFG","","09/01/2025","09/08/2025","101","RQ"
"HBA","JFG","","09/01/2025","09/08/2025","42","RQ"
"MEL","D5","","09/01/2025","09/08/2025","77","RQ"
"MEL","DSANDS","","09/01/2025","09/08/2025","122","RQ"
"MEL","JFG","","09/01/2025","09/08/2025","34","RQ"
"PER","D5","","09/01/2025","09/08/2025","77","RQ"
"PER","DSANDS","","09/01/2025","09/08/2025","119","RQ"
"PER","JFG","","09/01/2025","09/08/2025","36","RQ"
"SYD","D5","","09/01/2025","09/08/2025","77","RQ"
"SYD","DSANDS","","09/01/2025","09/08/2025","122","RQ"
"SYD","JFG","","09/01/2025","09/08/2025","22","RQ"
"ADL","D5","","09/08/2025","09/15/2025","77","RQ"
"ADL","DSANDS","","09/08/2025","09/15/2025","132","RQ"
"ADL","JFG","","09/08/2025","09/15/2025","35","RQ"
"ASP","D5","","09/08/2025","09/15/2025","77","RQ"
"ASP","DSANDS","","09/08/2025","09/15/2025","122","RQ"
"ASP","JFG","","09/08/2025","09/15/2025","53","RQ"
"BME","D5","","09/08/2025","09/15/2025","123","RQ"
"BME","DSANDS","","09/08/2025","09/15/2025","135","RQ"
"BME","JFG","","09/08/2025","09/15/2025","102","RQ"
"BNE","D5","","09/08/2025","09/15/2025","77","RQ"
"BNE","DSANDS","","09/08/2025","09/15/2025","122","RQ"
"BNE","JFG","","09/08/2025","09/15/2025","25","RQ"
"CNS","D5","","09/08/2025","09/15/2025","77","RQ"
"CNS","DSANDS","","09/08/2025","09/15/2025","123","RQ"
"CNS","JFG","","09/08/2025","09/15/2025","28","RQ"
"DWN","D5","","09/08/2025","09/15/2025","77","RQ"
"DWN","DSANDS","","09/08/2025","09/15/2025","124","RQ"
"DWN","JFG","","09/08/2025","09/15/2025","51","RQ"
"EXM","D5","","09/08/2025","09/15/2025","106","RQ"
"EXM","DSANDS","","09/08/2025","09/15/2025","135","RQ"
"EXM","JFG","","09/08/2025","09/15/2025","102","RQ"
"HBA","JFG","","09/08/2025","09/15/2025","42","RQ"
"MEL","D5","","09/08/2025","09/15/2025","77","RQ"
"MEL","DSANDS","","09/08/2025","09/15/2025","122","RQ"
"MEL","JFG","","09/08/2025","09/15/2025","34","RQ"
"PER","D5","","09/08/2025","09/15/2025","77","RQ"
"PER","DSANDS","","09/08/2025","09/15/2025","122","RQ"
"PER","JFG","","09/08/2025","09/15/2025","42","RQ"
"SYD","D5","","09/08/2025","09/15/2025","77","RQ"
"SYD","DSANDS","","09/08/2025","09/15/2025","122","RQ"
"SYD","JFG","","09/08/2025","09/15/2025","27","RQ"
"ADL","D5","","09/15/2025","09/22/2025","77","RQ"
"ADL","DSANDS","","09/15/2025","09/22/2025","134","RQ"
"ADL","JFG","","09/15/2025","09/22/2025","37","RQ"
"ASP","D5","","09/15/2025","09/22/2025","77","RQ"
"ASP","DSANDS","","09/15/2025","09/22/2025","127","RQ"
"ASP","JFG","","09/15/2025","09/22/2025","66","RQ"
"BME","D5","","09/15/2025","09/22/2025","126","RQ"
"BME","DSANDS","","09/15/2025","09/22/2025","139","RQ"
"BME","JFG","","09/15/2025","09/22/2025","105","RQ"
"BNE","D5","","09/15/2025","09/22/2025","77","RQ"
"BNE","DSANDS","","09/15/2025","09/22/2025","127","RQ"
"BNE","JFG","","09/15/2025","09/22/2025","25","RQ"
"CNS","D5","","09/15/2025","09/22/2025","77","RQ"
"CNS","DSANDS","","09/15/2025","09/22/2025","128","RQ"
"CNS","JFG","","09/15/2025","09/22/2025","23","RQ"
"DWN","D5","","09/15/2025","09/22/2025","77","RQ"
"DWN","DSANDS","","09/15/2025","09/22/2025","128","RQ"
"DWN","JFG","","09/15/2025","09/22/2025","64","RQ"
"EXM","D5","","09/15/2025","09/22/2025","109","RQ"
"EXM","DSANDS","","09/15/2025","09/22/2025","139","RQ"
"EXM","JFG","","09/15/2025","09/22/2025","105","RQ"
"HBA","JFG","","09/15/2025","09/22/2025","44","RQ"
"MEL","D5","","09/15/2025","09/22/2025","77","RQ"
"MEL","DSANDS","","09/15/2025","09/22/2025","122","RQ"
"MEL","JFG","","09/15/2025","09/22/2025","37","RQ"
"PER","D5","","09/15/2025","09/22/2025","77","RQ"
"PER","DSANDS","","09/15/2025","09/22/2025","127","RQ"
"PER","JFG","","09/15/2025","09/22/2025","54","RQ"
"SYD","D5","","09/15/2025","09/22/2025","77","RQ"
"SYD","DSANDS","","09/15/2025","09/22/2025","122","RQ"
"SYD","JFG","","09/15/2025","09/22/2025","29","RQ"
"ADL","D5","","09/22/2025","09/29/2025","77","RQ"
"ADL","DSANDS","","09/22/2025","09/29/2025","134","RQ"
"ADL","JFG","","09/22/2025","09/29/2025","34","RQ"
"ASP","D5","","09/22/2025","09/29/2025","84","RQ"
"ASP","DSANDS","","09/22/2025","09/29/2025","129","RQ"
"ASP","JFG","","09/22/2025","09/29/2025","72","RQ"
"BME","D5","","09/22/2025","09/29/2025","128","RQ"
"BME","DSANDS","","09/22/2025","09/29/2025","139","RQ"
"BME","JFG","","09/22/2025","09/29/2025","105","RQ"
"BNE","D5","","09/22/2025","09/29/2025","77","RQ"
"BNE","DSANDS","","09/22/2025","09/29/2025","129","RQ"
"BNE","JFG","","09/22/2025","09/29/2025","26","RQ"
"CNS","D5","","09/22/2025","09/29/2025","77","RQ"
"CNS","DSANDS","","09/22/2025","09/29/2025","132","RQ"
"CNS","JFG","","09/22/2025","09/29/2025","24","RQ"
"DWN","D5","","09/22/2025","09/29/2025","84","RQ"
"DWN","DSANDS","","09/22/2025","09/29/2025","132","RQ"
"DWN","JFG","","09/22/2025","09/29/2025","73","RQ"
"EXM","D5","","09/22/2025","09/29/2025","109","RQ"
"EXM","DSANDS","","09/22/2025","09/29/2025","139","RQ"
"EXM","JFG","","09/22/2025","09/29/2025","105","RQ"
"HBA","JFG","","09/22/2025","09/29/2025","47","RQ"
"MEL","D5","","09/22/2025","09/29/2025","77","RQ"
"MEL","DSANDS","","09/22/2025","09/29/2025","122","RQ"
"MEL","JFG","","09/22/2025","09/29/2025","39","RQ"
"PER","D5","","09/22/2025","09/29/2025","77","RQ"
"PER","DSANDS","","09/22/2025","09/29/2025","135","RQ"
"PER","JFG","","09/22/2025","09/29/2025","59","RQ"
"SYD","D5","","09/22/2025","09/29/2025","77","RQ"
"SYD","DSANDS","","09/22/2025","09/29/2025","122","RQ"
"SYD","JFG","","09/22/2025","09/29/2025","24","RQ"
"ADL","D5","","09/29/2025","10/06/2025","77","RQ"
"ADL","DSANDS","","09/29/2025","10/06/2025","134","RQ"
"ADL","JFG","","09/29/2025","10/06/2025","39","RQ"
"ASP","D5","","09/29/2025","10/06/2025","85","RQ"
"ASP","DSANDS","","09/29/2025","10/06/2025","129","RQ"
"ASP","JFG","","09/29/2025","10/06/2025","74","RQ"
"BME","D5","","09/29/2025","10/06/2025","128","RQ"
"BME","DSANDS","","09/29/2025","10/06/2025","139","RQ"
"BME","JFG","","09/29/2025","10/06/2025","107","RQ"
"BNE","D5","","09/29/2025","10/06/2025","77","RQ"
"BNE","DSANDS","","09/29/2025","10/06/2025","129","RQ"
"BNE","JFG","","09/29/2025","10/06/2025","27","RQ"
"CNS","D5","","09/29/2025","10/06/2025","77","RQ"
"CNS","DSANDS","","09/29/2025","10/06/2025","132","RQ"
"CNS","JFG","","09/29/2025","10/06/2025","24","RQ"
"DWN","D5","","09/29/2025","10/06/2025","86","RQ"
"DWN","DSANDS","","09/29/2025","10/06/2025","132","RQ"
"DWN","JFG","","09/29/2025","10/06/2025","75","RQ"
"EXM","D5","","09/29/2025","10/06/2025","112","RQ"
"EXM","DSANDS","","09/29/2025","10/06/2025","139","RQ"
"EXM","JFG","","09/29/2025","10/06/2025","107","RQ"
"HBA","JFG","","09/29/2025","10/06/2025","49","RQ"
"MEL","D5","","09/29/2025","10/06/2025","77","RQ"
"MEL","DSANDS","","09/29/2025","10/06/2025","122","RQ"
"MEL","JFG","","09/29/2025","10/06/2025","42","RQ"
"PER","D5","","09/29/2025","10/06/2025","77","RQ"
"PER","DSANDS","","09/29/2025","10/06/2025","135","RQ"
"PER","JFG","","09/29/2025","10/06/2025","62","RQ"
"SYD","D5","","09/29/2025","10/06/2025","77","RQ"
"SYD","DSANDS","","09/29/2025","10/06/2025","122","RQ"
"SYD","JFG","","09/29/2025","10/06/2025","29","RQ"
"ADL","D5","","10/06/2025","10/13/2025","77","RQ"
"ADL","DSANDS","","10/06/2025","10/13/2025","132","RQ"
"ADL","JFG","","10/06/2025","10/13/2025","39","RQ"
"ASP","D5","","10/06/2025","10/13/2025","85","RQ"
"ASP","DSANDS","","10/06/2025","10/13/2025","125","RQ"
"ASP","JFG","","10/06/2025","10/13/2025","74","RQ"
"BME","D5","","10/06/2025","10/13/2025","123","RQ"
"BME","DSANDS","","10/06/2025","10/13/2025","138","RQ"
"BME","JFG","","10/06/2025","10/13/2025","105","RQ"
"BNE","D5","","10/06/2025","10/13/2025","77","RQ"
"BNE","DSANDS","","10/06/2025","10/13/2025","125","RQ"
"BNE","JFG","","10/06/2025","10/13/2025","27","RQ"
"CNS","D5","","10/06/2025","10/13/2025","77","RQ"
"CNS","DSANDS","","10/06/2025","10/13/2025","127","RQ"
"CNS","JFG","","10/06/2025","10/13/2025","32","RQ"
"DWN","D5","","10/06/2025","10/13/2025","86","RQ"
"DWN","DSANDS","","10/06/2025","10/13/2025","126","RQ"
"DWN","JFG","","10/06/2025","10/13/2025","75","RQ"
"EXM","D5","","10/06/2025","10/13/2025","109","RQ"
"EXM","DSANDS","","10/06/2025","10/13/2025","138","RQ"
"EXM","JFG","","10/06/2025","10/13/2025","105","RQ"
"HBA","JFG","","10/06/2025","10/13/2025","52","RQ"
"MEL","D5","","10/06/2025","10/13/2025","77","RQ"
